tid
38170325
39193472
40915055
36034719
31604621
38809409
36202367
36553781
35461425
39000123
39232687
37542900
36490877
41552929
40733855
32977429
36864995
38434574
34299314
34105090
36123252
32255238
40097231
32101039
35322758
35974597
39630042
35519457
35189498
32943065
35372049
41763134
42700039
38240272
38341243
37989441
40187433
37234577
40817477
42124203
42777340
38648596
33647481
35738234
37656238
40728780
38461410
37403725
36998676
39188729
35875921
35931816
41837970
38634148
36534920
40524795
37985557
34450962
42608516
39682753
40286815
36086771
33441770
33430258
40548312
38620281
34217467
33801833
36236598
33713940
40719132
38174431
33855333
36743659
31855993
41638900
36859352
36993509
39198212
38179513
32961005
40094435
39214911
31586324
30668767
38049556
38544878
41533501
32347076
37389214
42642936
40674105
41842348
42635341
37322764
39451475
35211785
42669796
35241244
33010421
39892209
32543265
39215589
35116964
37690848
34281102
34033095
38809941
40663259
33685632
35667682
42767459
30421574
36421589
42811355
33704788
34027155
36842677
31784355
40260777
36515755
42654409
32344606
41911720
41244251
40321751
39882915
36756605
35979757
34962406
39554418
42084855
39389888
33408723
30932070
39701435
32652814
41154167
38976427
32027015
38693753
32152266
36564699
37238758
36936971
35666494
32256431
35880325
35455034
39588805
38888940
39430773
39487386
35346672
41979380
40980705
31515110
40319833
40088043
32486812
41281330
39144421
38731319
32641241
41754906
41273854
38499112
31138089
40168563
39797227
38960319
39314629
40711128
38894359
37106367
36155209
36688640
39980204
33887016
40008167
36257582
36769482
30266726
38028678
39228248
34551916
36461985
41393678
31040200
32224273
30072119
34055830
35259838
31484741
41638651
37366340
38693282
35616919
39295810
35782237
32994049
36245803
31296888
36824673
40474023
38448164
37802924
40285419
40761037
36666299
35613984
35341306
36525122
39283756
31106465
38651475
32061683
30197240
40253154
39941322
36933031
37048175
37032751
36234422
42430556
40401244
38615724
35987170
41196117
39591212
37832213
37716021
37123828
37080695
36018643
32641994
31265286
40182102
41590229
42225448
38655386
31241559
39186085
33611586
33586185
38869624
34424737
36192864
33891512
31101367
38978497
42394679
30510427
37108341
32566322
31042184
37212098
42701010
31298090
40000773
40720470
42449575
39940921
41915988
35665235
35701212
34458077
35772210
31156938
37208025
36800353
42461622
39110855
35031282
40305775
38458063
36742526
32805457
32047816
35697137
40123751
31799007
31155686
31024730
35724209
33790276
37670603
37075395
35056830
36872644
35736106
36842043
32579074
39636882
38041722
37522324
34635655
30515613
41647829
41382272
41724506
39603324
38136304
37588569
34945170
42330490
34132814
38299416
41972253
41339265
37932535
41145277
35682899
41676100
33067094
42802164
42625816
42472780
36965540
31748467
42441293
38571690
41062910
32784192
30506110
40235444
41899495
37462344
41495541
40456588
40394944
35768204
33363830
38510746
34939174
41126582
33241791
40318470
40646164
30397221
41529292
34811515
35043057
42370488
41464277
40551273
37024452
34775194
38084461
30434030
35122291
34324854
36076811
40520759
33819465
41586384
40171850
39150090
38118007
36415934
35293933
38822374
30481317
38049606
37345600
42804661
41550850
31257380
37230933
38809244
36357633
38943812
33188810
33404900
35422710
37002595
34743290
39082901
31752814
39829775
33321741
36307313
42508414
36935784
33009414
32317295
34542695
41767994
37177487
42664695
34033610
35082755
36933849
35619917
32488499
35475240
41432505
34331481
41020215
40723463
40696448
38920078
41937238
35058119
31613583
38931382
36087022
42280135
40128146
42600336
36315829
36109085
41549410
34950488
38991307
32303468
34372801
35069390
40195842
34793742
32396667
33765614
32126890
35784826
38238833
35570538
40672809
39411901
39714279
42432043
36989969
33456701
38903883
39850773
39562522
35934929
39789094
39139635
36728294
38398151
42848689
32984281
42277576
38691614
36796412
35345671
40154870
36556000
38835456
34481370
33656504
42688962
35087299
37988410
34021629
34488899
36833285
40528677
35982122
33820592
35493908
30574266
34699478
35735706
35857096
38478831
38797186
32030958
38479016
33455935
40055637
36026275
38523450
35102798
36986810
39856289
39399853
31910459
37592107
35337003
31018946
42300297
30647075
36968426
41191743
30648928
39043518
32346421
37234686
40556110
33187341
40200407
40144858
33491609
35880303
41391956
35073016
41131806
39758239
37037193
37448905
38448076
32362989
42620077
37406085
42434858
39644531
41665786
36577035
35030918
38701180
40073707
30324528
32744474
33157081
39446821
39614434
37113172
38954396
32388632
41955242
33161429
33709903
31845310
35893116
41318337
38989070
42721988
40109836
35961303
30449995
36804475
36269462
39035275
33846647
33096143
40387601
30255853
40825827
31955067
34656738
37388101
30819601
38584867
40349116
32772203
40189447
38196406
41259321
34528060
35124227
33699744
35405374
32116833
39753802
39394212
40210834
38964033
36548722
36287919
40139687
31899802
38141829
34222474
36912731
40288987
36448573
38161965
34347338
41393914
35435064
33613197
38291094
31511311
36726024
35418597
31735161
32361653
39325563
30946110
37576930
39196664
38424098
40249638
38986993
34040202
35543413
40008470
35292814
40808729
30830612
38672434
34499956
41244895
34839580
40554404
38832419
37366114
34665467
38995062
38248763
36440887
41602903
36296164
39880185
31664546
42258432
34538592
42188020
33736457
33565929
33215642
31967427
40297513
38879690
36228235
38732424
37484613
37157008
36545380
42692790
42191927
31272969
31102176
31039829
39203897
40271322
37875109
35504980
37115748
33798732
38825044
42607494
35153987
38688666
41847743
38513079
41434247
41470956
32941094
40035683
40312039
32545890
30456801
37438810
41763321
37884615
34449756
34377777
31844488
30089226
40429586
42268876
35296025
38834377
31357873
36645810
35291652
31668091
30613327
39503519
39143386
35327275
39834810
39004849
31245991
38211941
31386144
42355755
40059636
34489806
30596417
30010101
30126371
35071718
42387993
31108264
39062546
37289625
38763347
34878577
42737908
38500994
40018777
32079416
42219601
31274189
37792606
39162071
30843973
40955758
34531973
42855422
38803527
38211273
41537775
36615552
42104520
39213230
35915349
35636000
33654662
38172472
40758105
31903733
30955879
36001356
38097165
36310168
36337993
30915171
42146514
31749483
35991917
38607123
37968837
31020011
42727984
31394172
34539983
33425810
39227690
37335440
38868955
41839529
37699850
37669120
33804612
31367712
36601396
41085604
32497182
35403496
36405727
34085784
36833074
40671542
40498969
38896843
33727641
40532588
40561610
39125082
34403642
41655565
32833938
34231549
30037782
31836229
38389814
37526021
36972196
30240906
33971105
36091350
30979153
35173015
40610067
38623812
36835084
39113704
41889221
31471630
40938658
37001560
32518361
36757402
38486472
41628961
32586481
30835047
36691595
30148666
41304824
36826665
36066660
37611161
33520025
35503696
35844019
36680318
30872150
31109464
38118500
36030415
32708997
40723832
37998988
30070542
37009770
41359153
31539541
40052404
41748251
37922388
39639268
37423966
31286705
35258546
39120902
31514917
41348075
30022090
38153446
35742999
32846348
40542545
36944054
42196610
34706968
42544201
38621948
35885344
30997410
35677248
36364034
39946023
37970275
31906858
30111971
40973374
36190245
30321738
39607811
41276872
31664255
38414817
37492770
36983201
36474403
39624714
41662659
33727558
37881132
38664202
40095028
40145493
30281837
37918282
35145845
42721203
38177159
39748921
34247978
40913471
37644279
41353797
38742109
41113318
31261761
38612307
37648437
38108604
36826906
42188307
39246940
35361818
42751601
36675561
32583788
34359985
37211322
37432690
34534034
31406400
30902934
42443101
35460315
32718871
41428356
33429023
38017224
42433305
37406881
41209075
37995411
41714640
35585193
37395891
32622732
40332291
35027136
33875692
36922261
38642269
37861451
33646018
35000463
32971594
36871420
38225142
32498244
32350551
31567337
33396857
41991980
31578692
30463003
32321026
40522257
37652705
33034328
31465178
42171801
35592521
42053793
30983782
31034773
41748936
35334610
40943395
31403425
37875571
35213679
42446895
34647407
41051723
40104543
38533742
40777039
34188264
33960468
33965764
42651187
36256593
37409541
39066431
35144307
31522687
30955473
42171483
39137297
32554000
30879425
30394270
33054141
40008360
31231409
40139276
35476315
39432573
37772441
37719670
41739970
35549636
41713885
40988062
37616311
41457404
40167130
37729637
34797146
35837317
35818502
36606815
36520817
40971055
30033458
41280492
36519982
41508047
37398678
31090610
31887663
32095878
40061273
39839851
31195662
33531155
37771059
37587421
39966783
41259990
33574051
33604925
36369713
42213154
42544524
34454592
39281950
37873940
36919265
36405827
36945953
36269455
32323438
40177307
38319638
35760838
40276228
37065433
34680825
35264872
42386218
39674651
41509127
37314382
30181870
42099297
33307634
40112776
37673893
33257291
33003543
35404200
40895562
37960498
35350596
41021769
41689683
34582067
32886839
41917205
32858502
41180651
35413598
40066145
35772208
32512393
38158381
34991914
37308697
30825969
39417227
41358865
41462331
40144027
37548761
32259838
39715721
39414635
41427978
37082960
40880264
35262180
38421338
35323440
36951657
40325130
35320373
38372456
32990593
38070641
35457573
34491273
30423983
41502602
42083861
38667946
38773125
34847888
38625786
39290075
40511059
35147567
39934456
40069821
35806587
42250554
30343306
39862878
32453316
33806612
32075044
36643175
34146204
33519553
39951313
42099938
32221788
33098613
40635867
38529594
35190795
37290346
42046120
36430565
33423069
40261602
34470673
39399416
37112834
36759432
37339959
37251568
34970527
39339430
36468947
35623442
35366585
31261360
37065257
31034481
35190158
40271000
39948584
34760615
30157400
40705947
30187132
42326548
35872895
40181171
32956520
37926371
34427453
40334538
37169937
41761708
33674710
40594246
40443189
36650210
36602647
42851087
36400117
40847511
35311394
33526410
37814553
38140947
41090525
39506301
36622667
36038888
37873748
39111820
36600513
36709732
31796068
39282729
34196192
38421451
32812205
37501373
36666155
37272474
30749833
36064574
42113040
41157878
41644284
32763610
30478727
32840269
30912818
38283537
35224497
37979069
33101929
32450126
40240873
42586017
30901537
30479489
35326239
41463423
37503517
35832538
36279643
40632167
38559455
37403316
42043225
30208159
41894694
42833635
42766680
35484968
40122439
33446517
35821141
41358532
33618339
37191870
38877779
36248915
34638496
41847923
41778126
30522878
34642152
37897191
35235032
38394709
30690023
31235376
41322677
35803394
36546778
36930785
35440792
33068958
37190673
34573215
35135985
36577502
42423719
40671788
31208525
30827781
41744641
32319094
38354257
30983144
42441218
39144580
35495894
37329008
30503965
37414919
42549694
36663581
35381908
39728547
39747326
42074194
38455680
37696877
36401910
36167570
41257374
32240684
36776587
40304747
30359262
36653961
36522186
40063439
38259524
32750467
37772611
38876302
35825728
39486228
36492718
30873615
37519580
33461160
40059195
33410595
35875773
32867118
40770639
41003668
32235164
40408084
40074512
39291795
36642860
35575910
37883530
37037004
35842171
33916670
39750373
33536991
30653294
30005981
41404044
40155675
38006666
38154083
31096899
41305837
39072455
35342318
34278816
35195242
33193383
39837093
35976250
36502507
35474131
42856241
31877906
34307436
34802616
41385829
34318200
33739830
30746310
32875074
39098983
33271586
40836860
35676951
31665959
41278489
34771208
30422629
36213677
33636717
33834463
42155865
34040246
40302623
40563084
42415619
40091827
33346698
40135687
35760336
39690646
30414102
40813114
36058628
34890791
31101722
30854699
41418689
40499806
37186735
35397172
34036668
42007726
40352190
36664107
30468430
34074601
30548344
41136078
35311913
41298689
35486912
33772835
39365028
32607079
35358646
34862711
41497697
41976087
30001253
39649544
38573717
36588297
42574868
32371731
30038111
35661532
42543365
31942957
31955575
33767825
32112759
35909151
32025025
32014958
39604505
36944498
35801677
35000550
40673126
39498759
39734607
30112810
33259452
32106472
38561657
34949607
33065291
31666314
40851903
35932454
40662305
36492426
39111363
33773577
30475196
42853464
41979810
35872491
35862262
37413676
35421921
37409942
33052131
32722996
30423482
33870013
38588713
37222319
33409812
41468070
41785685
35855895
36050549
34885266
42832793
39444419
40318766
31922431
40156765
37810709
34570970
32470838
41864981
39252161
30462448
38281753
35821114
41668643
39033200
36973255
37734962
40854702
40928499
34360182
31211637
32345090
36655592
35796234
31250579
42364786
40580455
40746442
35697292
40205145
36888755
36925020
35804044
32458870
32672491
38039534
38254447
31013319
38352672
37545206
31305455
33095962
30299539
35035194
38343312
37357011
31872400
33447811
40562196
33050522
35406381
39540864
30465113
36211075
40681184
35510030
38185832
36870385
39689303
40890495
31145509
33781762
38688595
35454776
39428328
33232764
36723816
40839753
36240789
36051593
35996760
35871828
31373131
30380257
34445813
35708076
35170791
42620488
35488688
41084498
33116359
30202366
41969539
31969825
32151373
41868213
33466054
41841443
38357953
40870574
37885754
30272519
32459945
40406942
35331407
36426832
33407754
32193947
36079979
41363712
30954848
40110719
37085544
37664454
42034811
40233240
33656497
37541564
36699030
35779573
30359120
30355057
36163310
38240962
35277545
37870244
30137225
41727270
42593815
41643314
30580513
31579200
41459741
40299968
31194439
36561354
35715671
32394656
33376672
40385451
40092898
38262704
35233066
37641807
41219950
38591654
38498451
42425635
33843007
37618205
37911228
41982483
41422098
34962034
33327685
32912354
36189632
41642726
36605285
35020431
37429915
36812445
36351551
35811136
32161721
41504995
31942992
33465697
35565977
34841129
30198529
41859628
39669062
36542746
39254630
38086680
42516561
37398031
42438580
39787923
38882763
38787593
41022977
38071751
34178958
37176213
35661203
35214890
30986029
33045044
35471878
41998067
34348075
32950753
42528494
42797476
33851131
32473521
42112080
38564327
41446644
34932896
32865217
31295040
41669657
30836619
38937866
40387836
36928600
35171322
33839243
38376066
31193747
36370166
35267969
30956536
31108547
31341160
40078807
30454158
39641681
31037992
30490895
33858236
39776359
37564213
30007677
36077701
39826144
42475170
37229472
35543661
37977852
37107262
32559087
39713485
38741310
37082163
40656268
41672526
31362355
31175362
41275361
33845049
35289893
42325624
34340293
38646901
38900161
37206569
31220091
35023010
33359014
32260261
31888646
39616810
39211433
42051557
33540817
37262408
36393338
32142252
36408991
36391761
38306452
33334252
36107711
31862128
31463643
40583642
31234661
35888321
36187298
37765373
30764598
39027825
32093809
41518529
39125812
34883936
32521409
32440679
37898521
40878047
36757231
36678028
31609939
30215872
40825735
39193742
41119875
39629639
30591419
31024046
39609890
31641143
37669976
32791162
34786467
42263681
41932464
31050541
37138807
30480249
38176844
41189425
40408048
35247505
30791126
41865141
40138317
40059254
37326639
33003237
41497466
38422102
36112839
36565256
31206288
40010746
36616424
30422787
30116077
38343477
39234089
34874844
41471004
32153121
34477329
35121255
41183795
38422932
40394782
40309733
33245028
36849789
39944277
39229111
42219990
39690704
42259482
34202945
35914552
31142844
38115236
33766116
36870311
33208595
42062297
41881294
38753698
30841271
35004561
35421110
38257589
40537056
33108058
31342560
38998813
40563495
35881360
30504670
30003133
39602658
41116520
35761510
40822894
37894515
38570165
31551152
30773388
33746493
40676497
41505426
36187978
38017137
31566088
30583912
40717198
39686340
38680380
33100909
37785273
30818993
32534682
40564088
35437985
38445470
34302029
41687821
39102341
38377528
42000742
35679109
38962251
40259043
36296702
33629223
30398663
32677782
33670291
32880390
35719246
40850068
31498401
41901323
39876469
33949266
30440811
39816824
39124960
35696196
36323366
42592956
40533074
38085922
40584785
36079373
42852048
34147964
32683435
39785270
31657589
32116558
40720734
34594131
34578152
42138427
42092790
37039124
33748023
42511967
34265537
39051029
37454550
41210384
34113821
35250552
37199503
35956419
32904517
32452824
32973919
31023080
35258465
32870024
42873679
39013232
41790071
42045960
33784553
39855233
39631432
35361676
34604874
30933291
31611109
35759930
35227547
37692365
38628736
31395492
38503149
33294939
36566109
42750355
36954311
37060509
32179058
36498503
31324672
35129025
31570057
41919116
40275617
41631640
40174648
37586197
34311904
35099346
37073184
41019406
42443063
37552654
40051736
34343944
40639195
31982715
36000046
35825742
38305833
36991423
30352007
36241417
39893742
39611055
42530033
35127637
33815283
42022405
38758931
36470946
36446616
33272363
34898683
33816565
33460192
32625437
30528552
35567113
37347139
35394673
38857287
37609821
37160765
36774941
35308948
33817026
30397584
41839807
37472415
34090126
39894691
37981434
38374795
41259795
41599814
42742924
38990524
31539058
41747115
39767309
42690696
38263342
32412196
42776621
37592153
35766255
35173224
41171760
35588595
40225598
30670512
30912683
37466599
37682883
34264266
36488868
39071649
32412928
31244385
38481242
33080819
38203666
32195889
36452398
31644616
31515630
32364380
38788077
39244765
41677602
40283694
30851304
37104735
37668474
41290461
36635129
42841740
34968339
40634151
42463181
39354637
38968382
35769217
32044905
30983535
39496049
33719925
41900326
35256678
39882950
39549146
35223893
33802667
37195834
36999418
36477767
31679708
37474098
42022770
37211570
35628029
40097876
41771459
39350092
39069119
30549870
38843213
42447620
40296042
35988364
41789841
30945441
41375620
35584756
42274955
32564800
33328903
35683955
37266536
41342978
38290897
35176019
38386504
41337373
42477702
40194396
39828817
37148393
34921428
38086932
35375208
31791145
32600006
38385304
31901309
31981235
36878785
41725951
32217373
38689357
35725993
36044698
31477400
31000654
40514963
33573992
31044949
30180366
38659086
31914678
38560829
35288155
37436219
37043519
32728759
31891962
30196610
31951022
40053522
35499184
32835437
33738759
42120688
35769422
35041914
34769265
30909084
37301970
37483920
40726483
41084519
35933603
33046820
38516841
35683962
39923260
41145807
37101157
37571886
33106752
39990830
35755604
40591841
36207482
35989249
37329389
35416820
30109515
31556757
30649275
37978929
34839936
34322909
35252146
37414448
35219964
36098890
36066487
35037353
35928097
32159944
41703121
36883098
34617716
36227163
40475283
38422122
40446807
35736187
34798748
39197791
42306410
37225718
30882458
38034534
30429628
42170088
35036603
32413006
42875622
37112499
37563721
38248596
36982665
37677168
39975738
36722422
39066312
31101249
38983816
41630395
37431496
39723474
34731886
36456451
41907163
39923326
40386719
35123186
35036934
41761023
41951636
40793465
37776404
37110313
42009648
35549806
42492248
33718631
30505659
41351404
34118216
36422756
31681122
40100094
35133534
38185112
37450276
37662827
39000149
37198507
41760030
40778627
35231770
39513843
38951753
38027571
35285985
30663465
35396510
38826450
41637581
39596585
39366000
39500303
37798871
39899148
36878628
38124082
32002422
34800632
35080521
36354250
42198534
42752557
41278847
38665490
41320924
42135059
33374879
36909259
40175614
37348837
41861399
38249588
37849836
36315564
36679927
38455446
40766719
34702831
41884647
34267631
41202546
42337811
37270176
33882038
42444146
38076908
33300117
31633707
36039966
37874964
33062796
33870753
35354553
32170239
32817320
36223577
40229022
34938993
31371554
34316085
33964771
30055423
42354176
39986284
37917842
33824073
35343497
36295967
33018679
42615998
37168791
40942031
32713098
42434988
36308443
31632446
34643072
30356757
37591521
34518819
38533341
39600230
39216460
41060528
31492661
33522451
34736202
36029134
39370666
30490837
38716537
32697576
35817097
30605216
35614628
36627731
30165461
40195280
38283116
33639970
37655762
37449268
42166540
35997656
30887152
36933977
30403867
41027348
38261987
40581582
37206525
34666701
30727517
36849979
37859967
40136982
41567860
35457179
34033902
33574412
42433929
32106655
38604309
33613225
42694922
42381655
35703177
34345245
40290819
34023118
34782241
34163870
30206139
41065705
34821632
35731065
36215566
33437667
36578873
34944442
40810828
37141963
34247138
36466515
39675256
41449116
37180426
34677802
40814066
39588244
37509618
34733687
32122350
40538531
31531585
37489378
33502561
30159953
30572539
32388377
37874811
39588171
39374160
36616603
37520012
37443000
34392662
36689809
33091414
33711486
35422930
32342704
36183574
41903396
33519947
42275757
36525667
37258564
35619050
35015928
32836774
41506822
37984825
41528235
39234225
33032477
41166373
42039146
32269830
42755427
42844284
40558776
35720859
33452263
32451288
34833580
40203893
41508125
41233600
40815083
36935571
38410703
40397270
39923092
37113556
30080801
39024579
41321087
38775270
32489034
34335849
42359335
40311943
32086811
30107938
36004196
36838461
31358055
38949831
40553638
33398359
30593356
30105164
40487876
39518257
30090079
38085447
34060208
34607872
40697882
40545970
35251083
41682391
37247610
32917188
32759932
35223830
35741964
36668531
38051659
31766597
39998089
36733083
42161796
33671731
39977943
40272418
32572504
41571001
37181762
38227253
34809002
31807231
41091212
40513751
41322508
39223520
33613643
38623383
30318703
38851194
41850795
40842836
37791930
31773109
36521932
41888705
38545121
35981891
33286627
37992721
36188609
39029150
31924407
30744419
33420895
32625164
35896125
35499676
33672512
39983631
32346883
40131750
35837934
31130858
41544327
38982185
34459892
37356233
39447428
36793434
33639588
37071529
36860508
38027442
42143630
42872258
32182877
41736968
35087566
30913319
38045000
34846538
40781266
35678991
30732808
35368680
40136591
38747610
38983332
40212391
36411320
36167338
42509278
36658180
32464253
31062396
36719895
42151105
38100764
40115700
32486951
36960075
34386131
41685941
30479594
39073295
33356386
38597034
33602074
33283197
37241637
35969249
38151216
30628714
36299137
36412356
36451015
37325560
34480881
31178877
41085192
37796552
37061510
36208190
30090510
